collection_id,property_id,property_name,collection_date,route_id,bags_collected,missed_pickups,completion_time,collector_id,region,ingested_at,processed_at
C005532,P004,Birchwood Commons,2025-01-08,R15,66,0,15:42,D03,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005537,P008,Harbor Pointe,2025-03-02,R22,121,1,14:05,D01,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005538,P005,Lakeview Terrace,2025-06-19,R19,61,2,20:10,D03,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005540,P007,Willow Creek,2025-03-27,R24,91,0,14:10,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005567,P002,Maple Court,2025-05-15,R12,127,0,14:22,D19,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005595,P001,Sunset Ridge,2025-03-08,R14,134,0,19:04,D11,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005611,P001,Sunset Ridge,2025-02-21,R15,66,0,21:12,D17,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005637,P007,Willow Creek,2025-04-29,R17,118,0,18:02,D14,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005660,P002,Maple Court,2025-01-13,R16,158,1,18:46,D08,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005663,P007,Willow Creek,2025-06-23,R24,157,0,21:44,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005672,P005,Lakeview Terrace,2025-03-15,R14,47,0,21:44,D01,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005718,P004,Birchwood Commons,2025-04-24,R11,116,0,18:26,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005744,P006,Cedar Park,2025-06-06,R23,104,0,17:11,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005753,P003,Green Oaks,2025-02-12,R20,131,1,17:09,D09,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005768,P003,Green Oaks,2025-03-15,R20,81,0,20:09,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005811,P001,Sunset Ridge,2025-01-26,R12,67,0,16:00,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005812,P001,Sunset Ridge,2025-03-31,R16,135,0,14:53,D20,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005838,P003,Green Oaks,2025-03-24,R10,71,0,16:59,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005856,P005,Lakeview Terrace,2025-01-20,R13,76,0,15:12,D12,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005861,P007,Willow Creek,2025-06-01,R13,100,0,14:00,D18,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005875,P001,Sunset Ridge,2025-05-05,R20,70,0,17:32,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005884,P003,Green Oaks,2025-04-21,R13,46,1,20:31,D18,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005890,P006,Cedar Park,2025-02-18,R20,48,0,17:26,D18,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005891,P008,Harbor Pointe,2025-04-20,R14,49,0,20:37,D18,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005894,P008,Harbor Pointe,2025-03-29,R21,103,0,22:23,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005899,P004,Birchwood Commons,2025-01-28,R17,132,1,20:13,D06,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005900,P001,Sunset Ridge,2025-01-01,R14,67,0,21:16,D03,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005906,P004,Birchwood Commons,2025-03-19,R20,59,0,22:04,D01,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005909,P007,Willow Creek,2025-04-08,R24,142,1,15:42,D11,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005944,P007,Willow Creek,2025-02-20,R12,78,0,22:26,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005945,P007,Willow Creek,2025-06-06,R15,143,0,18:36,D16,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005970,P006,Cedar Park,2025-01-25,R22,115,0,21:13,D15,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005993,P004,Birchwood Commons,2025-01-08,R15,63,0,21:21,D14,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005999,P005,Lakeview Terrace,2025-03-18,R14,100,0,15:02,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005008,P001,Sunset Ridge,2025-05-25,R21,127,0,17:48,D05,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005009,P008,Harbor Pointe,2025-05-23,R20,93,0,21:24,D14,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005052,P007,Willow Creek,2025-05-01,R24,59,0,22:49,D01,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005055,P001,Sunset Ridge,2025-02-28,R21,128,2,15:24,D14,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005056,P003,Green Oaks,2025-04-07,R18,75,0,19:53,D11,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005067,P001,Sunset Ridge,2025-03-04,R15,121,0,14:53,D14,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005068,P006,Cedar Park,2025-04-24,R13,159,0,17:42,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005071,P002,Maple Court,2025-05-10,R15,140,3,16:03,D17,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005083,P005,Lakeview Terrace,2025-05-04,R17,113,0,17:36,D04,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005084,P005,Lakeview Terrace,2025-05-01,R23,131,0,14:01,D07,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005088,P002,Maple Court,2025-01-27,R18,40,0,17:27,D17,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005103,P001,Sunset Ridge,2025-01-14,R14,143,0,15:45,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005110,P002,Maple Court,2025-06-16,R19,152,0,20:01,D17,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005124,P001,Sunset Ridge,2025-06-29,R24,60,0,19:24,D02,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005125,P002,Maple Court,2025-03-17,R16,127,0,20:54,D16,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005149,P005,Lakeview Terrace,2025-02-20,R22,151,0,19:33,D01,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005180,P008,Harbor Pointe,2025-03-28,R23,111,0,14:10,D05,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005194,P007,Willow Creek,2025-02-18,R21,138,0,22:31,D18,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005211,P008,Harbor Pointe,2025-01-30,R12,135,0,19:04,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005213,P008,Harbor Pointe,2025-06-24,R13,72,0,16:24,D11,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005222,P005,Lakeview Terrace,2025-04-29,R21,93,1,15:11,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005246,P007,Willow Creek,2025-05-19,R21,79,0,19:48,D01,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005247,P001,Sunset Ridge,2025-05-19,R15,107,0,14:06,D01,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005255,P008,Harbor Pointe,2025-04-17,R23,156,0,20:10,D20,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005261,P006,Cedar Park,2025-05-25,R17,72,0,21:30,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005287,P004,Birchwood Commons,2025-05-14,R17,112,2,22:49,D05,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005292,P006,Cedar Park,2025-04-13,R24,84,0,19:28,D08,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005298,P005,Lakeview Terrace,2025-04-30,R19,71,1,15:25,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005304,P007,Willow Creek,2025-06-23,R13,111,0,17:25,D10,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005318,P004,Birchwood Commons,2025-04-30,R11,137,2,19:49,D16,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005355,P007,Willow Creek,2025-06-14,R18,90,0,20:59,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005399,P003,Green Oaks,2025-02-06,R12,69,0,14:41,D14,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005447,P006,Cedar Park,2025-04-29,R16,138,0,18:06,D11,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005459,P007,Willow Creek,2025-05-18,R18,150,0,18:17,D11,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005461,P003,Green Oaks,2025-03-09,R10,80,0,18:03,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005509,P001,Sunset Ridge,2025-04-20,R17,119,0,22:09,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005542,P006,Cedar Park,2025-01-09,R10,50,3,19:47,D08,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005546,P008,Harbor Pointe,2025-04-07,R15,41,0,18:10,D06,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005556,P002,Maple Court,2025-03-07,R14,59,0,14:28,D13,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005558,P008,Harbor Pointe,2025-04-20,R12,125,0,17:38,D15,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005570,P002,Maple Court,2025-05-17,R21,41,0,22:34,D02,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005581,P005,Lakeview Terrace,2025-01-07,R16,47,1,17:44,D11,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005588,P001,Sunset Ridge,2025-05-19,R18,76,0,16:31,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005614,P007,Willow Creek,2025-01-26,R12,53,0,14:36,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005616,P007,Willow Creek,2025-01-03,R23,141,0,22:43,D17,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005630,P005,Lakeview Terrace,2025-05-04,R21,72,0,17:12,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005647,P006,Cedar Park,2025-06-20,R14,83,0,18:59,D08,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005649,P001,Sunset Ridge,2025-06-16,R24,122,0,19:11,D05,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005711,P007,Willow Creek,2025-06-06,R22,129,1,16:07,D10,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005722,P008,Harbor Pointe,2025-03-07,R15,119,1,20:33,D13,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005724,P008,Harbor Pointe,2025-01-10,R11,155,0,19:16,D16,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005754,P002,Maple Court,2025-03-06,R21,66,0,19:51,D16,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005770,P007,Willow Creek,2025-02-03,R11,66,0,22:03,D15,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005793,P001,Sunset Ridge,2025-02-27,R10,155,0,15:29,D20,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005800,P007,Willow Creek,2025-04-03,R21,63,0,20:08,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005804,P004,Birchwood Commons,2025-03-21,R15,112,0,20:26,D11,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005834,P006,Cedar Park,2025-04-07,R16,61,0,19:57,D02,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005840,P004,Birchwood Commons,2025-03-31,R22,117,0,14:54,D11,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005845,P005,Lakeview Terrace,2025-03-17,R15,159,3,18:01,D14,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005885,P005,Lakeview Terrace,2025-01-17,R16,102,0,14:05,D09,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005888,P008,Harbor Pointe,2025-04-14,R18,122,0,22:27,D03,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005911,P002,Maple Court,2025-04-07,R18,50,0,18:13,D08,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005914,P003,Green Oaks,2025-03-02,R23,120,2,18:38,D19,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005916,P005,Lakeview Terrace,2025-05-13,R11,77,0,14:12,D14,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005962,P003,Green Oaks,2025-06-22,R21,105,0,15:57,D10,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005973,P001,Sunset Ridge,2025-03-07,R19,61,0,17:06,D19,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005980,P001,Sunset Ridge,2025-05-16,R20,148,2,19:30,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005984,P008,Harbor Pointe,2025-02-23,R11,160,2,22:51,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005016,P002,Maple Court,2025-02-27,R11,144,1,21:32,D14,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005019,P005,Lakeview Terrace,2025-03-23,R10,85,1,22:39,D06,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005024,P006,Cedar Park,2025-04-02,R17,132,1,18:51,D10,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005026,P002,Maple Court,2025-01-27,R23,54,1,19:47,D14,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005032,P006,Cedar Park,2025-03-18,R12,75,0,19:28,D02,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005035,P003,Green Oaks,2025-06-23,R17,51,1,20:07,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005050,P005,Lakeview Terrace,2025-02-15,R16,99,0,17:25,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005060,P001,Sunset Ridge,2025-02-16,R14,93,2,14:40,D04,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005080,P001,Sunset Ridge,2025-02-02,R18,80,0,14:21,D02,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005127,P004,Birchwood Commons,2025-01-27,R21,81,0,14:26,D10,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005176,P002,Maple Court,2025-05-25,R19,62,0,14:27,D20,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005192,P002,Maple Court,2025-01-13,R20,142,0,22:33,D12,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005193,P005,Lakeview Terrace,2025-01-24,R18,79,0,20:02,D08,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005201,P002,Maple Court,2025-05-30,R11,131,0,22:21,D15,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005225,P006,Cedar Park,2025-05-30,R16,153,0,20:13,D01,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005250,P004,Birchwood Commons,2025-03-26,R13,78,0,21:28,D09,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005258,P008,Harbor Pointe,2025-04-22,R20,107,0,22:22,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005259,P006,Cedar Park,2025-03-18,R24,123,0,19:28,D04,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005280,P004,Birchwood Commons,2025-04-28,R19,110,0,21:10,D09,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005284,P001,Sunset Ridge,2025-06-08,R22,98,2,14:22,D03,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005296,P005,Lakeview Terrace,2025-03-29,R22,86,0,21:40,D05,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005315,P002,Maple Court,2025-03-31,R12,96,0,20:37,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005334,P002,Maple Court,2025-05-06,R21,140,0,17:09,D14,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005364,P002,Maple Court,2025-04-05,R18,108,0,20:50,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005392,P002,Maple Court,2025-05-07,R17,43,0,20:06,D07,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005393,P003,Green Oaks,2025-01-30,R17,67,0,22:14,D03,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005419,P003,Green Oaks,2025-01-23,R20,145,1,15:29,D19,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005427,P003,Green Oaks,2025-06-19,R20,148,0,19:14,D01,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005439,P002,Maple Court,2025-01-28,R24,97,0,22:19,D09,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005441,P004,Birchwood Commons,2025-01-25,R17,47,0,18:36,D09,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005452,P002,Maple Court,2025-05-05,R17,41,0,17:31,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005454,P002,Maple Court,2025-01-12,R16,63,0,18:28,D10,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005455,P005,Lakeview Terrace,2025-03-18,R24,101,0,17:09,D12,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005457,P002,Maple Court,2025-04-23,R12,43,0,21:10,D02,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005483,P005,Lakeview Terrace,2025-04-09,R24,91,0,17:56,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005506,P003,Green Oaks,2025-06-24,R14,102,0,15:26,D10,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005517,P005,Lakeview Terrace,2025-02-09,R23,64,0,22:43,D07,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005521,P002,Maple Court,2025-04-27,R16,60,0,19:02,D11,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005530,P004,Birchwood Commons,2025-03-05,R17,47,1,16:27,D12,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005557,P001,Sunset Ridge,2025-04-23,R16,108,0,15:57,D09,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005562,P006,Cedar Park,2025-02-15,R15,98,0,20:06,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005566,P004,Birchwood Commons,2025-06-09,R13,94,0,21:58,D09,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005574,P003,Green Oaks,2025-04-22,R19,91,1,19:34,D13,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005579,P002,Maple Court,2025-06-12,R22,47,2,14:40,D01,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005634,P003,Green Oaks,2025-04-15,R11,116,3,21:32,D11,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005662,P004,Birchwood Commons,2025-06-14,R13,139,1,16:37,D10,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005668,P003,Green Oaks,2025-02-03,R16,85,0,22:22,D20,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005681,P001,Sunset Ridge,2025-03-07,R17,105,1,17:28,D20,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005684,P004,Birchwood Commons,2025-01-28,R18,157,2,19:28,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005686,P006,Cedar Park,2025-01-27,R12,101,0,18:28,D18,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005730,P004,Birchwood Commons,2025-05-26,R17,108,0,15:50,D08,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005788,P004,Birchwood Commons,2025-02-25,R11,57,0,15:31,D17,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005790,P002,Maple Court,2025-03-22,R23,50,0,22:20,D20,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005833,P007,Willow Creek,2025-01-16,R14,89,1,18:46,D14,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005853,P002,Maple Court,2025-04-09,R20,121,1,20:02,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005874,P004,Birchwood Commons,2025-04-04,R10,159,0,16:05,D07,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005923,P006,Cedar Park,2025-04-24,R11,140,0,14:18,D04,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005947,P005,Lakeview Terrace,2025-05-25,R11,56,0,15:41,D15,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005949,P003,Green Oaks,2025-03-07,R18,41,2,14:50,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005971,P001,Sunset Ridge,2025-03-26,R13,55,0,19:34,D09,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005978,P004,Birchwood Commons,2025-05-20,R19,71,0,18:13,D03,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005006,P002,Maple Court,2025-04-02,R11,155,0,14:12,D12,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005014,P007,Willow Creek,2025-06-30,R22,88,0,17:32,D06,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005018,P003,Green Oaks,2025-06-30,R22,44,1,17:03,D05,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005023,P006,Cedar Park,2025-05-03,R11,128,2,18:20,D08,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005028,P006,Cedar Park,2025-05-07,R10,124,3,20:48,D18,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005065,P005,Lakeview Terrace,2025-03-30,R23,146,0,14:29,D03,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005073,P003,Green Oaks,2025-04-17,R15,45,0,19:48,D02,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005075,P003,Green Oaks,2025-03-03,R15,45,0,16:31,D09,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005121,P002,Maple Court,2025-06-20,R24,47,0,19:12,D19,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005133,P007,Willow Creek,2025-04-22,R21,156,0,15:20,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005139,P006,Cedar Park,2025-05-21,R18,153,0,15:15,D17,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005145,P003,Green Oaks,2025-03-23,R23,91,0,17:20,D14,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005151,P007,Willow Creek,2025-01-23,R11,80,0,16:44,D14,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005174,P004,Birchwood Commons,2025-05-10,R14,153,0,14:33,D08,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005184,P004,Birchwood Commons,2025-06-09,R12,70,0,15:52,D17,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005189,P006,Cedar Park,2025-05-01,R20,68,1,17:55,D10,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005206,P007,Willow Creek,2025-05-10,R19,47,1,20:11,D11,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005220,P007,Willow Creek,2025-03-25,R17,66,0,19:46,D01,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005238,P006,Cedar Park,2025-05-02,R15,111,0,16:09,D08,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005278,P003,Green Oaks,2025-04-02,R15,77,0,20:15,D01,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005297,P005,Lakeview Terrace,2025-05-15,R11,42,0,18:05,D12,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005329,P002,Maple Court,2025-02-23,R23,128,0,19:22,D03,Southeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005333,P004,Birchwood Commons,2025-02-08,R14,44,0,16:42,D20,Midwest,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005339,P008,Harbor Pointe,2025-04-17,R12,150,0,20:26,D17,Northeast,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
C005354,P003,Green Oaks,2025-06-16,R21,118,0,22:04,D02,West,2026-06-25T06:46:29.225Z,2026-06-25T06:46:49.688Z
