note_id,property_name,date,issue_type,severity,note_text,recommended_action,ingested_at,processed_at
N02822,Sunset Ridge,2025-02-23,Resident Behavior,High,Resident complaints increased after route schedule change,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02823,Sunset Ridge,2025-06-14,Resident Behavior,Low,Unauthorized items were left for collection,Coordinate with property manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02865,Lakeview Terrace,2025-06-21,Weather,Critical,Severe weather reduced operational efficiency,Schedule preventive maintenance,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02868,Willow Creek,2025-05-18,Gate Access,High,Community access policy changes were not communicated,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02894,Birchwood Commons,2025-04-25,Property Management,Medium,Property renovation disrupted normal collection process,Conduct resident awareness campaign,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02913,Green Oaks,2025-05-28,Vehicle,High,Collection vehicle required mid-route maintenance stop,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02919,Lakeview Terrace,2025-05-19,Weather,Medium,Severe heat affected workforce productivity,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02975,Cedar Park,2025-06-28,Route Planning,Critical,High-density properties created route bottlenecks,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02987,Willow Creek,2025-01-13,Gate Access,High,Gate intercom system malfunctioned during service hours,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02008,Willow Creek,2025-06-03,Vehicle,Low,Collection vehicle required mid-route maintenance stop,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02077,Cedar Park,2025-01-02,Property Management,High,Property management requested schedule adjustment,Coordinate with property manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02079,Birchwood Commons,2025-03-01,Property Management,Medium,Community event impacted collection schedule,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02154,Sunset Ridge,2025-02-07,Resident Behavior,Critical,Collection bins were inaccessible during service window,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02166,Harbor Pointe,2025-06-09,Staffing,High,Insufficient weekend staffing caused backlog,Schedule preventive maintenance,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02171,Cedar Park,2025-03-29,Staffing,Low,Staff reassignment impacted scheduled routes,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02178,Maple Court,2025-04-23,Weather,Low,Extreme temperatures slowed collection activities,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02187,Sunset Ridge,2025-06-18,Gate Access,Low,Service entrance blocked by maintenance activity,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02191,Cedar Park,2025-06-25,Route Planning,Critical,Operational review identified route inefficiencies,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02232,Birchwood Commons,2025-06-16,Gate Access,Medium,New security protocol delayed collector access,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02242,Harbor Pointe,2025-02-08,Staffing,Low,New collector unfamiliar with property layout,Schedule preventive maintenance,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02330,Sunset Ridge,2025-01-17,Property Management,High,Management requested additional pickup support,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02334,Green Oaks,2025-06-28,Vehicle,Critical,Transmission issue impacted route completion,Conduct resident awareness campaign,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02337,Maple Court,2025-05-04,Weather,Critical,Adverse weather increased average completion times,Increase staffing coverage,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02358,Lakeview Terrace,2025-01-06,Route Planning,High,Property clustering analysis suggested optimization opportunities,Schedule preventive maintenance,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02360,Green Oaks,2025-04-10,Staffing,Low,Holiday staffing shortages caused delays,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02364,Sunset Ridge,2025-04-03,Resident Behavior,Critical,Unauthorized items were left for collection,Increase staffing coverage,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02378,Willow Creek,2025-02-24,Gate Access,Critical,Property manager unavailable to provide updated gate code,Schedule preventive maintenance,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02382,Birchwood Commons,2025-04-05,Resident Behavior,Low,Resident complaints increased after route schedule change,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02394,Harbor Pointe,2025-01-21,Vehicle,Low,Unexpected maintenance increased route completion time,Monitor performance for next 7 days,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02409,Cedar Park,2025-02-23,Staffing,Critical,Insufficient staffing levels increased route completion time,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02427,Lakeview Terrace,2025-06-22,Weather,Low,Regional weather event affected service levels,Increase staffing coverage,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02480,Willow Creek,2025-04-16,Gate Access,Low,New security protocol delayed collector access,Conduct resident awareness campaign,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02492,Harbor Pointe,2025-01-03,Staffing,High,Holiday staffing shortages caused delays,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02509,Maple Court,2025-03-09,Route Planning,Critical,Route redesign recommended to improve performance,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02513,Maple Court,2025-01-20,Route Planning,Low,Traffic congestion delayed collections across multiple properties,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02518,Harbor Pointe,2025-06-24,Staffing,Medium,"Collector called in sick, route covered late",Conduct resident awareness campaign,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02522,Green Oaks,2025-05-06,Vehicle,Medium,Truck mechanical issue delayed entire route schedule,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02562,Willow Creek,2025-04-08,Gate Access,Medium,Visitor access restrictions delayed collection process,Schedule preventive maintenance,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02568,Willow Creek,2025-04-25,Staffing,High,Holiday staffing shortages caused delays,Monitor performance for next 7 days,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02582,Sunset Ridge,2025-01-22,Property Management,High,Coordination challenges delayed operational response,Assign backup collection crew,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02613,Birchwood Commons,2025-04-14,Resident Behavior,Medium,Resident left bin blocked by parked vehicle,Schedule preventive maintenance,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02617,Maple Court,2025-01-18,Weather,High,Regional weather event affected service levels,Coordinate with property manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02625,Maple Court,2025-01-30,Route Planning,Medium,Route capacity exceeded planned workload,Conduct resident awareness campaign,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02630,Cedar Park,2025-02-05,Staffing,High,New collector unfamiliar with property layout,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02651,Sunset Ridge,2025-01-07,Property Management,High,Operational changes were not communicated in advance,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02658,Maple Court,2025-06-26,Vehicle,Critical,Transmission issue impacted route completion,Coordinate with property manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02661,Lakeview Terrace,2025-05-13,Weather,High,Regional weather event affected service levels,Coordinate with property manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02675,Lakeview Terrace,2025-02-19,Resident Behavior,Low,Missed communication led to resident dissatisfaction,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02707,Harbor Pointe,2025-02-07,Vehicle,Critical,Vehicle inspection identified safety concerns before dispatch,Monitor performance for next 7 days,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02745,Cedar Park,2025-02-09,Staffing,High,Training requirements delayed assignment of replacement collector,Schedule preventive maintenance,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02754,Harbor Pointe,2025-06-18,Vehicle,Low,Emergency repair interrupted collection schedule,Monitor performance for next 7 days,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02774,Harbor Pointe,2025-01-10,Staffing,Low,Route coverage reduced due to labor constraints,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02790,Green Oaks,2025-02-17,Vehicle,Medium,Equipment failure reduced collection efficiency,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02797,Willow Creek,2025-02-03,Staffing,Low,Insufficient weekend staffing caused backlog,Assign backup collection crew,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02829,Green Oaks,2025-02-19,Route Planning,Medium,Dynamic route adjustments improved service outcomes,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02834,Willow Creek,2025-06-26,Staffing,Low,Multiple employee absences occurred simultaneously,Conduct resident awareness campaign,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02842,Green Oaks,2025-06-26,Route Planning,High,Route redesign recommended to improve performance,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02897,Birchwood Commons,2025-04-11,Gate Access,Critical,Incorrect gate code provided by property management,Conduct resident awareness campaign,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02906,Lakeview Terrace,2025-06-08,Route Planning,High,Route redesign recommended to improve performance,Conduct resident awareness campaign,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02912,Cedar Park,2025-04-05,Staffing,Low,Shift scheduling conflict resulted in delayed collections,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02939,Maple Court,2025-04-13,Vehicle,Medium,Maintenance backlog reduced fleet readiness,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02944,Harbor Pointe,2025-01-09,Vehicle,High,Hydraulic lift malfunction slowed operations,Schedule preventive maintenance,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02946,Birchwood Commons,2025-06-24,Resident Behavior,Critical,Residents placed bins outside designated collection hours,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02976,Harbor Pointe,2025-01-28,Vehicle,Critical,Fuel system malfunction impacted collection operations,Conduct resident awareness campaign,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02982,Lakeview Terrace,2025-06-03,Weather,Medium,Weather advisory required route modification,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02005,Harbor Pointe,2025-05-22,Staffing,Critical,Temporary workers required additional supervision,Assign backup collection crew,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02053,Green Oaks,2025-03-03,Vehicle,Critical,Vehicle servicing overlapped with scheduled collections,Coordinate with property manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02068,Lakeview Terrace,2025-02-14,Route Planning,Low,Inefficient route sequencing reduced productivity,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02071,Birchwood Commons,2025-03-27,Property Management,Critical,Building access procedures updated without notice,Conduct resident awareness campaign,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02102,Birchwood Commons,2025-01-16,Gate Access,High,Security denied entry due to outdated access credentials,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02108,Sunset Ridge,2025-01-28,Resident Behavior,High,Collection instructions were frequently ignored,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02123,Cedar Park,2025-05-01,Staffing,Critical,New collector unfamiliar with property layout,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02133,Maple Court,2025-02-21,Vehicle,High,Truck mechanical issue delayed entire route schedule,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02164,Sunset Ridge,2025-05-21,Gate Access,Medium,Driver could not access community - gate code expired,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02198,Willow Creek,2025-04-19,Vehicle,Low,Emergency repair interrupted collection schedule,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02199,Cedar Park,2025-04-27,Property Management,Critical,Operational changes were not communicated in advance,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02210,Maple Court,2025-01-30,Vehicle,Medium,Equipment failure reduced collection efficiency,Monitor performance for next 7 days,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02216,Harbor Pointe,2025-05-10,Weather,Low,Lightning risk delayed evening collections,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02217,Birchwood Commons,2025-05-27,Resident Behavior,Critical,Repeated policy violations impacted service quality,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02219,Cedar Park,2025-02-18,Route Planning,Medium,Route optimization issue increased travel time,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02225,Lakeview Terrace,2025-04-10,Weather,Medium,High winds created safety concerns for collectors,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02233,Green Oaks,2025-05-12,Staffing,Low,Staff reassignment impacted scheduled routes,Escalate issue to regional manager,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02262,Cedar Park,2025-03-06,Staffing,Medium,Route coverage reduced due to labor constraints,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02283,Birchwood Commons,2025-03-16,Property Management,Medium,Property policy changes affected service delivery,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02288,Birchwood Commons,2025-01-20,Gate Access,High,Manual gate operation caused route delays,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02312,Green Oaks,2025-04-03,Route Planning,Medium,Inefficient property sequencing impacted schedule adherence,Update access credentials,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02323,Lakeview Terrace,2025-02-03,Weather,High,Lightning risk delayed evening collections,Perform operational audit,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02336,Harbor Pointe,2025-06-17,Staffing,Low,Staff reassignment impacted scheduled routes,Review route optimization plan,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02359,Lakeview Terrace,2025-04-28,Resident Behavior,High,Improperly secured waste created operational issues,Assign backup collection crew,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
N02363,Willow Creek,2025-03-06,Gate Access,Critical,Leasing office did not answer for gate code reset,Assign backup collection crew,2026-06-25T10:09:16.280Z,2026-06-25T10:09:40.811Z
